taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	ANI Cluster ID	IMG Release/Pipeline Version	NCBI Taxon ID	Strain	Genome Size   * assembled	Gene Count   * assembled	
2708742444	Viruses	Permanent Draft	Single Virus Genomics	Uncultured Surface Seawater Single Virus 41_H4	University of Alicante	2708742444	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	0	IMG Annotation Pipeline v.4.13.3	10239	41_H4	64198	63	
2757321034	Viruses	Permanent Draft	Genome sequencing of Bruges virus	Bruges orthohantavirus	University of Leuven ? KU Leuven	2757321034	ssRNA viruses	Ellioviricetes	Bunyavirales	Hantaviridae	Orthohantavirus	Bruges orthohantavirus	0	0	1679445		12008	3	
641201021	Viruses	Finished	Blackberry virus Y	Blackberry virus Y	Oregon State University, U.S. Department of Agriculture, Agricultural Research Service 	641201021	ssRNA viruses	Stelpaviricetes	Patatavirales	Potyviridae	Brambyvirus	Blackberry virus Y	0	IMG/W 2.4	323118		10851	1	
643677424	Viruses	Finished	Highlands J virus	Highlands J virus	University of Georgia	643677424	ssRNA viruses	Alsuviricetes	Martellivirales	Togaviridae	Alphavirus	Highlands J virus	0	IMG/W 2.9	11024		11526	2	
638276298	Viruses	Finished	Johnsongrass chlorotic stripe mosaic virus	Johnsongrass chlorotic stripe mosaic virus	Microorganisms, Leibniz Institute DSMZ - German Collection of Microorganisms and Cell Cultures	638276298	ssRNA viruses	Tolucaviricetes	Tolivirales	Tombusviridae	Aureusvirus	Johnsongrass chlorotic stripe mosaic virus	0	IMG/W 2.0	229149		4421	5	
642918873	Viruses	Finished	Mycobacterium phage Adjutor	Mycobacterium phage Adjutor	University of Pittsburgh	642918873	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	Plotvirus	Mycobacterium virus Plot	0	IMG/W 2.7	528321		64511	86	
2738542644	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Hubei dimarhabdovirus virus 4 SCM46012	BGI Tech Solutions Co., Ltd.	2738542644	ssRNA viruses	unclassified	unclassified	unclassified	unclassified	Hubei dimarhabdovirus virus 4	0	0	1922869	SCM46012	6918	1	
2738541716	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Beihai noda-like virus 19 BHZY60825	BGI Tech Solutions Co., Ltd.	2738541716	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Beihai noda-like virus 19	0	0	1922472	BHZY60825	5968	2	
2708742321	Viruses	Permanent Draft	Gorilla smacovirus RefSeq Genome	Gorilla smacovirus SF3	Blood Systems Research Institute (BSRI)	2708742321	unclassified viruses	Arfiviricetes	Cremevirales	Smacoviridae	Porprismacovirus	Gorilla associated porprismacovirus 1	0	0	1603068	SF3	2532	2	
2588253561	Viruses	Permanent Draft	Changuinola virus	Changuinola virus	Instituto Evandro Chagas	2588253561	dsRNA viruses	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	Changuinola virus	0	0	40052		19771	10	
2595698920	Viruses	Finished	Human papillomavirus sequencing - Albert Einstein College of Medicine	Human papillomavirus 140	Albert Einstein College of Medicine	2595698920	dsDNA viruses, no RNA stage	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	0	0	1070413		7341	7	
638276911	Viruses	Finished	Sugarcane yellow leaf virus	Sugarcane yellow leaf virus	Texas A and M University	638276911	ssRNA viruses	Pisoniviricetes	Sobelivirales	Solemoviridae	Polerovirus	Sugarcane yellow leaf virus	0	IMG/W 2.0	94290		5899	6	
642973512	Viruses	Finished	Bacillus phage SPO1	Bacillus virus SPO1	University of Pittsburgh	642973512	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Herelleviridae	Okubovirus	Bacillus virus SPO1	0	IMG/W 2.8	10685		132562	209	
2738542302	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Beihai noda-like virus 20 BHZY60039	BGI Tech Solutions Co., Ltd.	2738542302	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Beihai noda-like virus 20	0	0	1922474	BHZY60039	5514	2	
2757320941	Viruses	Permanent Draft	Genome sequencing of Variegated squirrel bornavirus	Variegated squirrel bornavirus 1 BH_3-16-2	Friedrich-Loeffler-Institut, Federal Research Institute for Animal Health	2757320941	ssRNA viruses	Monjiviricetes	Mononegavirales	Bornaviridae	Orthobornavirus	Mammalian 2 orthobornavirus	0	0	1885248	BH_3-16-2	8786	6	
642918879	Viruses	Finished	Mycobacterium phage Kostya	Mycobacterium virus Kostya	University of Pittsburgh	642918879	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	Kostyavirus	Mycobacterium virus Kostya	0	IMG/W 2.7	546183		75811	145	
2706795475	Viruses	Permanent Draft	Magnaporthe oryzae virus 3 RefSeq Genome	Magnaporthe oryzae virus 3 QSP5	Huazhong Agricultural University (HZAU)	2706795475	dsRNA viruses	Chrymotiviricetes	Ghabrivirales	Totiviridae	Victorivirus	Magnaporthe oryzae virus 3	0	0	1661396	QSP5	5181	2	
638276084	Viruses	Finished	Fujinami sarcoma virus	Fujinami sarcoma virus		638276084	Retro-transcribing viruses	Revtraviricetes	Ortervirales	Retroviridae	Alpharetrovirus	Fujinami sarcoma virus	0	IMG/W 2.0	11885		4788	1	
2738541438	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Hubei bunya-like virus 11 WGML134260	BGI Tech Solutions Co., Ltd.	2738541438	ssRNA viruses	unclassified	unclassified	unclassified	unclassified	Hubei bunya-like virus 11	0	0	1922844	WGML134260	7824	1	
2711768797	Viruses	Permanent Draft	Molluscs and insect larvae associated viral genomes from Lake Sarah, New Zealand	Lake Sarah-associated circular virus-39 LSaCV-39-LSGA-2013	University of Canterbury	2711768797	unclassified viruses	unclassified	unclassified	unclassified	unclassified	Lake Sarah-associated circular virus-39	0	0	1685767	LSaCV-39-LSGA-2013	3208	2	
642918880	Viruses	Finished	Mycobacterium phages genome sequencing - Pittsburgh Bacteriophage Institute, University of Pittsburgh, USA	Mycobacterium virus Lockley	University of Pittsburgh	642918880	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium virus lockley	0	IMG/W 2.7	540067		51478	90	
651703074	Viruses	Finished	Pseudoalteromonas phage H105/1	Pseudoalteromonas phage H105/1	Max Planck Institute for Marine Microbiology	651703074	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	unclassified	Pseudoalteromonas phage H105/1	0	IMG/W 3.5	877240		30651	52	
638276002	Viruses	Finished	Enterobacteria phage P2	Escherichia virus P2	Virginia Commonwealth University	638276002	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	Peduovirus	Escherichia virus P2	0	IMG/W 2.0	10679		33593	43	
2738542018	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Wenzhou picorna-like virus 20 WZSBei68985	BGI Tech Solutions Co., Ltd.	2738542018	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Wenzhou picorna-like virus 20	0	0	1923605	WZSBei68985	8476	2	
2738541590	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Hubei picorna-like virus 47 WHYY21982	BGI Tech Solutions Co., Ltd.	2738541590	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Hubei picorna-like virus 47	0	0	1923128	WHYY21982	10106	1	
2738542619	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Wuhan insect virus 9 WHCCII13328	BGI Tech Solutions Co., Ltd.	2738542619	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Wuhan insect virus 9	0	0	1923740	WHCCII13328	9305	3	
642973554	Viruses	Finished	Imperata yellow mottle virus	Imperata yellow mottle virus		642973554	ssRNA viruses	Pisoniviricetes	Sobelivirales	Solemoviridae	Sobemovirus	Imperata yellow mottle virus	0	IMG/W 2.8	524023		4547	4	
2706796506	Viruses	Permanent Draft	Elderberry associated carlavirus genomes	Elderberry carlavirus B EBCVB	University of Arkansas	2706796506	ssRNA viruses	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Elderberry carlavirus B	0	0	1569053	EBCVB	8607	6	
638276372	Viruses	Permanent Draft	Macroptilium yellow mosaic Florida virus	Macroptilium yellow mosaic Florida virus	University of Arizona	638276372	ssDNA viruses	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Macroptilium yellow mosaic Florida virus	0	IMG/W 2.0	223284		5247	7	
2706795645	Viruses	Permanent Draft	Colombian potato soil-borne virus RefSeq Genome	Colombian potato soil-borne virus IS9	Aarhus University	2706795645	ssRNA viruses	Alsuviricetes	Martellivirales	Virgaviridae	Pomovirus	Colombian potato soil-borne virus	0	0	1758139	IS9	12362	7	
651703071	Viruses	Finished	Prochlorococcus phage Sequencing -  Broad Institute	Prochlorococcus phage Syn33	Broad Institute, Gordon and Betty Moore Foundation Marine Microbiology Initiative	651703071	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	Brizovirus	Prochlorococcus virus Syn33	0	IMG/W 3.5	444878		174285	232	
646558439	Viruses	Finished	Lettuce big-vein associated varicosavirus	Lettuce big-vein associated varicosavirus	Mitsuru Okuda National Agricultural Research Center	646558439	ssRNA viruses	unclassified	unclassified	unclassified	Varicosavirus	Lettuce big-vein associated varicosavirus	0	IMG/W 3.1	1985698		12878	6	
2706795265	Viruses	Permanent Draft	Genome sequencing of viruses from seawater sample in Tampa Bay, Forida, USA	Circoviridae 7 LDMD-2013	University of South Florida	2706795265	ssDNA viruses	Arfiviricetes	Cirlivirales	Circoviridae	unclassified	Circoviridae 7 LDMD-2013	0	0	1379711	7 LDMD-2013	4715	5	
2706795920	Viruses	Permanent Draft	Mycobacterium phage HyRo RefSeq Genome	Mycobacterium phage HyRo	University of Pittsburgh	2706795920	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	Bixzunavirus	Mycobacterium virus HyRo	0	0	1698710	HyRo	153714	250	
2609460360	Viruses	Permanent Draft	Rhizobium phage RR1-A	Rhizobium phage RR1-A	Broad Institute	2609460360	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	unclassified	Rhizobium phage RR1-A	0	0	929833		53102	69	
642918831	Viruses	Finished	Enterobacteria phage 13a	Escherichia phage 13a	Integrated Genomics, Rutgers University	642918831	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Escherichia phage 13a	0	IMG/W 2.7	532076		38841	55	
638276492	Viruses	Finished	Myzus persicae densovirus	Myzus persicae densovirus	Plant Research International, Wageningen	638276492	ssDNA viruses	Quintoviricetes	Piccovirales	Parvoviridae	Ambidensovirus	Hemipteran ambidensovirus 3	0	IMG/W 2.0	210016		5499	5	
638276806	Viruses	Finished	Macaca mulatta polyomavirus 1	Macaca mulatta polyomavirus 1		638276806	dsDNA viruses, no RNA stage	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Macaca mulatta polyomavirus 1	0	IMG/W 2.0	1891767	1	5243	7	
638275670	Viruses	Finished	Botrytis virus X	Botrytis virus X	HortResearch, New Zealand	638275670	ssRNA viruses	Alsuviricetes	Tymovirales	Alphaflexiviridae	Botrexvirus	Botrytis virus X	0	IMG/W 2.0	174142		6966	5	
2738541361	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Wenzhou narna-like virus 6 WZFSL27295	BGI Tech Solutions Co., Ltd.	2738541361	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Wenzhou narna-like virus 6	0	0	1923581	WZFSL27295	1950	1	
638277099	Viruses	Finished	Visna/maedi virus	Visna-maedi virus		638277099	Retro-transcribing viruses	Revtraviricetes	Ortervirales	Retroviridae	Lentivirus	Visna-maedi virus	0	IMG/W 2.0	2169971		9202	6	
641201154	Viruses	Finished	Gull circovirus	Gull circovirus	Department for Environment Food and Rural Affairs	641201154	ssDNA viruses	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Gull circovirus	0	IMG/W 2.4	400121		2035	3	
2700988848	Viruses	Permanent Draft	Latino virus	Latino mammarenavirus	The Scripps Research Institute	2700988848	ssRNA viruses	Ellioviricetes	Bunyavirales	Arenaviridae	Mammarenavirus	Latino mammarenavirus	0	0	45221		10648	4	
2582581230	Viruses	Finished	Pseudoalteromonas phage sequences - Univ of Arizona	Pseudoalteromonas phage PSA-HS5	University of Arizona	2582581230	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unclassified	unclassified	0	0	196894		37230	62	
2757320722	Viruses	Permanent Draft	Genome sequencing of Lagenaria siceraria endornavirus-Hubei	Lagenaria siceraria endornavirus-Hubei	Yangtze University	2757320722	dsRNA viruses	Alsuviricetes	Martellivirales	Endornaviridae	unclassified	Lagenaria siceraria endornavirus-Hubei	0	0	1965306		15098	1	
638276385	Viruses	Finished	Malvastrum leaf curl betasatellite	Malvastrum leaf curl betasatellite	Zhejiang University	638276385	Satellites	unclassified	unclassified	Tolecusatellitidae	Betasatellite	Malvastrum leaf curl betasatellite	0	IMG/W 2.0	339965		1354	1	
2597490039	Viruses	Finished	Keunjorong mosaic virus	Keunjorong mosaic virus	National Academy of Agricultural Science, RDA, Korea	2597490039	ssRNA viruses	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Keunjorong mosaic virus	0	0	1080799		9626	1	
645044502	Viruses	Finished	Astrovirus VA1	Astrovirus VA1	Centers for Disease Control and Prevention (CDC), USA	645044502	ssRNA viruses	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 9	0	IMG/W 3.0	645687		6586	3	
638275636	Viruses	Finished	Beet soil-borne mosaic virus	Beet soil-borne mosaic virus	Texas A and M University	638275636	ssRNA viruses	Alsuviricetes	Hepelivirales	Benyviridae	Benyvirus	Beet soil-borne mosaic virus	0	IMG/W 2.0	76343		14222	10	
645044507	Viruses	Finished	Phages of Burkholderia cenocepacia-TAMU, USA	Burkholderia phage BcepIL02	Texas A and M University	645044507	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Podoviridae	Lessievirus	Burkholderia virus Bcepil02	0	IMG/W 3.0	644524		62714	77	
2738541913	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Hubei noda-like virus 11 arthropodmix22482	BGI Tech Solutions Co., Ltd.	2738541913	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Hubei noda-like virus 11	0	0	1922967	arthropodmix22482	4180	2	
2738542841	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Changjiang tombus-like virus 9 CJLX30737	BGI Tech Solutions Co., Ltd.	2738542841	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Changjiang tombus-like virus 9	0	0	1922823	CJLX30737	4230	2	
2738542746	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Xinzhou nematode virus 3 XZSJSC65579	BGI Tech Solutions Co., Ltd.	2738542746	RNA viruses	Chunqiuviricetes	Muvirales	Qinviridae	Yingvirus	Xinzhou yingvirus	0	0	1923771	XZSJSC65579	7661	2	
2706796116	Viruses	Permanent Draft	Salmonella phage vB_SnwM_CGG4-1 RefSeq Genome	Salmonella phage vB_SnwM_CGG4-1	University of Guelph	2706796116	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	Gelderlandvirus	Salmonella phage vB_SnwM_CGG4-1	0	0	1815631	vB_SnwM_CGG4-1	159878	262	
638275537	Viruses	Finished	Complete genomes and proteomes of 27 Staphylococcus aureus bacteriophages - Targanta Therapeutics, Canada	Staphylococcus phage EW	Targanta Therapeutics Corporation	638275537	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	Phietavirus	Staphylococcus virus EW	0	IMG/W 2.0	320841		45286	77	
2706796121	Viruses	Permanent Draft	Ustilaginoidea virens unassigned RNA virus HNND-1 RefSeq Genome	Ustilaginoidea virens unassigned RNA virus HNND-1	Hunan Agricultural University	2706796121	dsRNA viruses	unclassified	unclassified	unclassified	unclassified	Ustilaginoidea virens unassigned RNA virus HNND-1	0	0	1670975	HNND-1	2903	2	
2700988824	Viruses	Finished	Human Microbiome Project (HMP) Viral and Phage Reference Genomes	Pseudomonas phage JBD26	J. Craig Venter Institute	2700988824	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Casadabanvirus	Pseudomonas phage JBD26	0	0	1093672		37840	61	
2757320896	Viruses	Permanent Draft	Genome sequencing of Loreto virus	Loreto virus	University of Texas Medical Branch	2757320896	ssRNA viruses	unclassified	unclassified	unclassified	Negevirus	Loreto virus	0	0	1170422		9136	3	
2706795886	Viruses	Permanent Draft	Torque teno mini virus ALA22 RefSeq Genome	Torque teno mini virus TTMV-ALA22	Centro de Biologia Molecular Severo Ochoa	2706795886	ssDNA viruses	unclassified	unclassified	Anelloviridae	Betatorquevirus	Torque teno mini virus ALA22	0	0	1535290	TTMV-ALA22	2914	3	
2595698274	Viruses	Finished	Streptococcus phage phiNJ2	Streptococcus phage phiNJ2	Wageningen University	2595698274	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	unclassified	Streptococcus phage phiNJ2	0	0	1239381		37282	55	
638275544	Viruses	Finished	Escherichia virus KP26	Escherichia virus KP26	Technion-Israel Institute of Technology	638275544	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Drexlerviridae	Rogunavirus	Escherichia virus KP26	0	IMG/W 2.0	1920999		46072	82	
2706795315	Viruses	Permanent Draft	Sewage-associated viruses from Christchurch Wastewater Treatment Plant, New Zealand	Sewage-associated gemycircularvirus 2 BS3911	University of Canterbury	2706795315	unclassified viruses	Repensiviricetes	Geplafuvirales	Genomoviridae	Gemykibivirus	Sewage derived gemykibivirus 2	0	0	1519407	BS3911	2193	3	
2706795161	Viruses	Permanent Draft	Pseudomonas phage DL60 RefSeq Genome	Pseudomonas phage DL60	University of Bath	2706795161	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	Pbunavirus	Pseudomonas virus DL60	0	0	1640970	DL60	66103	89	
638276942	Viruses	Finished	Chalara elegans RNA Virus 1	Chalara elegans RNA Virus 1	Simon Fraser University	638276942	dsRNA viruses	Chrymotiviricetes	Ghabrivirales	Totiviridae	Victorivirus	Chalara elegans RNA Virus 1	0	IMG/W 2.0	267285		5310	2	
641201377	Viruses	Finished	Vibrio phage VP882	Vibrio virus VP882	Soochow University	641201377	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	Hapunavirus	Vibrio virus VP882	0	IMG/W 2.4	261726		38197	71	
2738541673	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Beihai sobemo-like virus 3 BHZY60830	BGI Tech Solutions Co., Ltd.	2738541673	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Beihai sobemo-like virus 3	0	0	1922700	BHZY60830	4536	2	
648936704	Viruses	Finished	Bettongia penicillata papillomavirus 1	Bettongia penicillata papillomavirus 1	Murdoch University	648936704	dsDNA viruses, no RNA stage	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyolambdapapillomavirus	Dyolambdapapillomavirus 1	0	IMG/W 3.3	759701		7737	7	
2706796002	Viruses	Permanent Draft	Haloarcula californiae icosahedral virus 1 RefSeq Genome	Haloarcula californiae icosahedral virus 1 SS13-6	University of Helsinki	2706796002	unclassified viruses	Laserviricetes	Halopanivirales	Sphaerolipoviridae	Alphasphaerolipovirus	Haloarcula virus HCIV1	0	0	1735722	SS13-6	31314	47	
2700988801	Viruses	Permanent Draft	Allpahuayo virus	Allpahuayo mammarenavirus	Centers for Disease Control and Prevention (CDC), USA	2700988801	ssRNA viruses	Ellioviricetes	Bunyavirales	Arenaviridae	Mammarenavirus	Allpahuayo mammarenavirus	0	0	144752		10396	4	
2588253701	Viruses	Permanent Draft	Red clover cryptic virus 1	Red clover cryptic virus 1	Leibniz University of Hanover	2588253701	dsRNA viruses	Duplopiviricetes	Durnavirales	Partitiviridae	unclassified	Red clover cryptic virus 1	0	0	1408894		3646	2	
2706795898	Viruses	Permanent Draft	Wuhan Louse Fly Virus 5 RefSeq Genome	Wuhan Louse Fly Virus 5 BFJSC-5	Chinese Center for Disease Control and Prevention (China CDC)	2706795898	ssRNA viruses	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ledantevirus	Wuhan ledantevirus	0	0	1608119	BFJSC-5	11103	5	
638276609	Viruses	Finished	Stenotrophomonas phage phiSMA9	Stenotrophomonas phage phiSMA9	University of Rostock	638276609	unclassified phages	Faserviricetes	Tubulavirales	Inoviridae	Staminivirus	Stenotrophomonas virus SMA9	0	IMG/W 2.0	334856		6907	7	
2706795133	Viruses	Permanent Draft	Fruit bat alphaherpesvirus 1 RefSeq Genome	Fruit bat alphaherpesvirus 1	Hokkaido University	2706795133	dsDNA viruses, no RNA stage	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Fruit bat alphaherpesvirus 1	0	0	1343901	1	149459	70	
2757320816	Viruses	Permanent Draft	Genome sequencing of Felis catus papillomavirus type 5	Felis catus papillomavirus type 5	Massey University	2757320816	dsDNA viruses, no RNA stage	Papovaviricetes	Zurhausenvirales	Papillomaviridae	unclassified	Felis catus papillomavirus type 5	0	0	2025339		7600	7	
638275411	Viruses	Finished	Actinoplanes phage phiAsp2	Actinoplanes phage phiAsp2	University of Munster	638275411	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	unclassified	Actinoplanes phage phiAsp2	0	IMG/W 2.0	279303		58638	76	
645044599	Viruses	Finished	Streptococcus phage M102	Streptococcus phage M102	University of Zurich	645044599	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	unclassified	Streptococcus phage M102	0	IMG/W 3.0	372457		31147	41	
2595698501	Viruses	Finished	Grapevine endophyte endornavirus	Grapevine endophyte endornavirus	Stellenbosch University	2595698501	dsRNA viruses	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Grapevine endophyte alphaendornavirus	0	0	1249676		12154	1	
638276889	Viruses	Finished	Group A Streptococcus phages with putative virulence factors - Rocky Mountain Laboratories	Streptococcus pyogenes phage 315.5	Rocky Mountain Laboratories	638276889	unclassified phages	Caudoviricetes	Caudovirales	unclassified	unclassified	Streptococcus phage 315.5	0	IMG/W 2.0	198542		38206	55	
2738542764	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Xinzhou Mosquito Virus XC3-5	BGI Tech Solutions Co., Ltd.	2738542764	ssRNA viruses	Ellioviricetes	Bunyavirales	Peribunyaviridae	unclassified	Xinzhou Mosquito Virus	0	0	1608142	XC3-5	6362	1	
638275730	Viruses	Finished	Canine adenovirus 1	Canine adenovirus 1	University of Glasgow	638275730	dsDNA viruses, no RNA stage	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Canine mastadenovirus A	0	IMG/W 2.0	10512		30536	31	
2716885041	Viruses	Permanent Draft	Laodelphax striatellus picorna-like virus 2 RefSeq Genome	Laodelphax striatellus picorna-like virus 2 LsPV2	Seoul National University	2716885041	ssRNA viruses	Pisoniviricetes	Picornavirales	Iflaviridae	unclassified	Laodelphax striatellus picorna-like virus 2	0	0	1566869	LsPV2	10889	1	
638275402	Viruses	Permanent Draft	Abutilon mosaic virus	Abutilon mosaic virus	University of Hamburg	638275402	ssDNA viruses	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Abutilon mosaic virus	0	IMG/W 2.0	10815		5217	6	
2706795510	Viruses	Permanent Draft	Escherichia phage vB_EcoM-UFV13 RefSeq Genome	Escherichia phage vB_EcoM-UFV13	Federal University of Vicosa	2706795510	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Escherichia phage vB_EcoM-UFV13	0	0	1815590	vB_EcoM-UFV13	165772	268	
2706795744	Viruses	Permanent Draft	Cronartium ribicola mitovirus 2 RefSeq Genome	Cronartium ribicola mitovirus 2 CrMV2-BC-u3	Pacific Forestry Centre, Canadian Forest Service	2706795744	ssRNA viruses	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	Cronartium ribicola mitovirus 2	0	0	1816485	CrMV2-BC-u3	2471	1	
2588253610	Viruses	Finished	Transmissible gastroenteritis virus	Transmissible gastroenteritis virus	J. Craig Venter Institute (JCVI)	2588253610	ssRNA viruses	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	0	0	11149		28571	9	
2738542307	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Beihai noda-like virus 25 BHWZXX26411	BGI Tech Solutions Co., Ltd.	2738542307	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Beihai noda-like virus 25	0	0	1922479	BHWZXX26411	3130	2	
2700988956	Viruses	Permanent Draft	Pseudomonas phage Pf-10 Genome sequencing	Pseudomonas phage Pf-10	Institute of Microbiology, Belarus National Academy of Sciences	2700988956	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Autographiviridae	Pifdecavirus	Pseudomonas virus Pf10	0	0	1562076		39167	46	
2595698449	Viruses	Finished	Aeromonas phage Aes508	Aeromonas phage Aes508	Tulane University	2595698449	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	Tulanevirus	Aeromonas virus Aes508	0	0	1198013		160646	242	
2738542496	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Hubei narna-like virus 14 WHCCII12614	BGI Tech Solutions Co., Ltd.	2738542496	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Hubei narna-like virus 14	0	0	1922944	WHCCII12614	1951	2	
2706795529	Viruses	Permanent Draft	Propionibacterium acnes bacteriophages from human skin	Propionibacterium phage PHL095N00	University of California, Los Angeles	2706795529	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus PHL095N00	0	0	1500814	PHL095N00	29751	45	
642973600	Viruses	Finished	Pseudomonas phage PB1	Pseudomonas phage PB1	Public Health Agency of Canada	642973600	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	Pbunavirus	Pseudomonas virus PB1	0	IMG/W 2.8	538398		65764	93	
2738541651	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Wuhan house centipede virus 3 WHYY18014	BGI Tech Solutions Co., Ltd.	2738541651	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Wuhan house centipede virus 3	0	0	1923707	WHYY18014	11226	1	
2711768832	Viruses	Permanent Draft	Gemycircularvirus HV-GcV2 RefSeq Genome	Gemycircularvirus HV-GcV2	Aix-Marseille University	2711768832	unclassified viruses	Repensiviricetes	Geplafuvirales	Genomoviridae	Gemykibivirus	Human associated gemykibivirus 5	0	0	1862825	HV-GcV2	2262	3	
2738541583	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Wuhan Mosquito Virus 1 WT3-15	BGI Tech Solutions Co., Ltd.	2738541583	ssRNA viruses	Ellioviricetes	Bunyavirales	Phasmaviridae	Orthophasmavirus	Wuhan mosquito orthophasmavirus 1	0	0	1608126	WT3-15	10802	3	
2706795981	Viruses	Permanent Draft	Pseudomonas phage JBD93 RefSeq Genome	Pseudomonas phage JBD93	University of California, San Francisco	2706795981	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	Casadabanvirus	Pseudomonas phage JBD93	0	0	1777054	JBD93	36629	55	
